inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;2-norm-Clever-5-samples;2-norm-Clever-20-samples;2-norm-Clever-100-samples;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;1-norm-Clever-1024-samples
0.0;0.0;0.0;0,0025;0,0025;0,0022;0,0021;0,0000;0,0000;0,0000;0,0030;0,0027;0,0026;0,0024;0,0000;0,0000;0,0000;0,0436;0,0295;0,0298;0,0222
0.0;0.0;0.0;0,0011;0,0010;0,0009;0,0009;0,0000;0,0000;0,0000;0,0157;0,0157;0,0151;0,0144;0,0000;0,0000;0,0000;0,2552;0,2465;0,1413;0,1564
0.0;0.0;0.0;0,0002;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0159;0,0140;0,0141;0,0129;0,0000;0,0000;0,0000;0,0043;0,1683;0,0214;0,1177
0.0;0.0;0.0;0,0005;0,0005;0,0005;0,0004;0,0000;0,0000;0,0000;0,0222;0,0244;0,0210;0,0210;0,0000;0,0000;0,0000;0,0245;0,0197;0,0165;0,0146
0.0;0.0;0.0;0,0003;0,0003;0,0002;0,0002;0,0000;0,0000;0,0000;0,0073;0,0068;0,0060;0,0065;0,0000;0,0000;0,0000;0,0925;0,0762;0,0822;0,0604
0.0;0.0;0.0;0,0008;0,0008;0,0008;0,0008;0,0000;0,0000;0,0000;0,0098;0,0099;0,0089;0,0088;0,0000;0,0000;0,0000;0,1177;0,1039;0,0689;0,0771
0.0;0.0;0.0;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0120;0,0107;0,0105;0,0093;0,0000;0,0000;0,0000;0,0693;0,0549;0,0513;0,0470
0.0;0.0;0.0;0,0006;0,0005;0,0005;0,0005;0,0000;0,0000;0,0000;0,0267;0,0246;0,0224;0,0219;0,0000;0,0000;0,0000;0,0959;0,1114;0,0780;0,0900
0.0;0.0;0.0;0,0001;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0113;0,0118;0,0111;0,0109;0,0000;0,0000;0,0000;0,0573;0,0520;0,0442;0,0373
0.0;0.0;0.0;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0339;0,0336;0,0307;0,0287;0,0000;0,0000;0,0000;0,0756;0,0687;0,0535;0,0484
0.0;0.0;0.0;0,0022;0,0021;0,0019;0,0018;0,0000;0,0000;0,0000;0,0061;0,0057;0,0051;0,0044;0,0000;0,0000;0,0000;0,0127;0,0766;0,0699;0,0633
0.0;0.0;0.0;0,0005;0,0004;0,0004;0,0004;0,0000;0,0000;0,0000;0,0015;0,0015;0,0014;0,0013;0,0000;0,0000;0,0000;0,0004;0,0196;0,0178;0,0127
0.0;0.0;0.0;0,0005;0,0004;0,0004;0,0004;0,0000;0,0000;0,0000;0,0143;0,0138;0,0129;0,0116;0,0000;0,0000;0,0000;0,1380;0,1167;0,1100;0,0981
0.0;0.0;0.0;0,0009;0,0008;0,0008;0,0007;0,0000;0,0000;0,0000;0,0153;0,0155;0,0130;0,0128;0,0000;0,0000;0,0000;0,0657;0,0605;0,0438;0,0448
0.0;0.0;0.0;0,0011;0,0010;0,0009;0,0008;0,0000;0,0000;0,0000;0,0039;0,0035;0,0032;0,0030;0,0000;0,0000;0,0000;0,2436;0,1846;0,1533;0,0077
0.0;0.0;0.0;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0173;0,0145;0,0152;0,0140;0,0000;0,0000;0,0000;0,0119;0,0032;0,0095;0,0078
0.0;0.0;0.0;0,0004;0,0003;0,0003;0,0003;0,0000;0,0000;0,0000;0,0231;0,0241;0,0209;0,0179;0,0000;0,0000;0,0000;0,0185;0,0954;0,0950;0,0627
0.0;0.0;0.0;0,0008;0,0008;0,0008;0,0007;0,0000;0,0000;0,0000;0,0310;0,0312;0,0297;0,0289;0,0000;0,0000;0,0000;0,0118;0,0030;0,0073;0,0064
0.0;0.0;0.0;0,0005;0,0005;0,0004;0,0004;0,0000;0,0000;0,0000;0,0037;0,0032;0,0033;0,0029;0,0000;0,0000;0,0000;0,0452;0,0343;0,0329;0,0291
0.0;0.0;0.0;0,0002;0,0002;0,0002;0,0002;0,0000;0,0000;0,0000;0,0368;0,0317;0,0298;0,0270;0,0000;0,0000;0,0000;0,0908;0,0784;0,0715;0,0696
0.0;0.0;0.0;0,0007;0,0007;0,0006;0,0006;0,0000;0,0000;0,0000;0,0198;0,0179;0,0176;0,0175;0,0000;0,0000;0,0000;0,0188;0,0668;0,0549;0,0508
0.0;0.0;0.0;0,0004;0,0004;0,0004;0,0003;0,0000;0,0000;0,0000;0,0093;0,0093;0,0087;0,0086;0,0000;0,0000;0,0000;0,0022;0,0584;0,0515;0,0483
0.0;0.0;0.0;0,0003;0,0003;0,0003;0,0003;0,0000;0,0000;0,0000;0,0257;0,0194;0,0194;0,0189;0,0000;0,0000;0,0000;0,0320;0,0288;0,0247;0,0232
0.0;0.0;0.0;0,0003;0,0003;0,0003;0,0003;0,0000;0,0000;0,0000;0,0071;0,0065;0,0063;0,0059;0,0000;0,0000;0,0000;0,0087;0,0156;0,0098;0,0021
0.0;0.0;0.0;0,0003;0,0002;0,0002;0,0002;0,0000;0,0000;0,0000;0,0041;0,0039;0,0037;0,0037;0,0000;0,0000;0,0000;0,0020;0,0146;0,0103;0,3572
0.0;0.0;0.0;0,0001;0,0001;0,0001;0,0001;0,0000;0,0000;0,0000;0,0853;0,0815;0,0750;0,0694;0,0000;0,0000;0,0000;0,2275;0,1885;0,1788;0,1336
0.0;0.0;0.0;0,0009;0,0008;0,0008;0,0007;0,0000;0,0000;0,0000;0,0317;0,0284;0,0257;0,0233;0,0000;0,0000;0,0000;0,1327;0,1272;0,1120;0,0864
0.0;0.0;0.0;0,0005;0,0004;0,0004;0,0004;0,0000;0,0000;0,0000;0,1069;0,0895;0,0842;0,0686;0,0000;0,0000;0,0000;0,0590;0,0564;0,0553;0,0425
0.0;0.0;0.0;0,0007;0,0007;0,0007;0,0006;0,0000;0,0000;0,0000;0,0130;0,0116;0,0111;0,0108;0,0000;0,0000;0,0000;0,0388;0,0346;0,0263;0,0263
7.513165473937988e-05;0.0003000497817993164;7.513165473937988e-05;0,0000;0,0000;0,0000;0,0000;0,0001;0,0050;0,0001;0,0001;0,0001;0,0001;0,0001;0,0009;0,2000;0,0009;0,0006;0,0005;0,0006;0,0005
0.000299990177154541;0.000299990177154541;0.0014556944370269775;0,0001;0,0001;0,0001;0,0001;0,0026;0,0050;0,0026;0,0021;0,0019;0,0019;0,0017;0,0219;0,2000;0,0219;0,0142;0,0069;0,0109;0,0027
0.00030000507831573486;0.00030000507831573486;0.0013136863708496094;0,0001;0,0001;0,0001;0,0001;0,0036;0,0050;0,0036;0,0028;0,0022;0,0024;0,0022;0,0229;0,2000;0,0229;0,0125;0,0112;0,0090;0,0080
0.00030000507831573486;0.00030000507831573486;0.0034190118312835693;0,0002;0,0002;0,0002;0,0002;0,0045;0,0050;0,0045;0,0030;0,0026;0,0026;0,0024;0,0412;0,2000;0,0412;0,0200;0,0151;0,0124;0,0107
0.00030000507831573486;0.00030000507831573486;0.0006906390190124512;0,0001;0,0001;0,0001;0,0001;0,0048;0,0050;0,0048;0,0039;0,0036;0,0031;0,0031;0,0564;0,2000;0,0564;0,0002;0,0143;0,0138;0,0107
0.00030000507831573486;0.00030000507831573486;0.00121384859085083;0,0001;0,0001;0,0001;0,0001;0,0049;0,0050;0,0049;0,0039;0,0042;0,0037;0,0039;0,0579;0,2000;0,0579;0,0366;0,0192;0,0202;0,0143
0.00030000507831573486;0.00030000507831573486;0.0020356029272079468;0,0002;0,0002;0,0002;0,0002;0,0071;0,0100;0,0071;0,0070;0,0061;0,0057;0,0055;0,0632;0,2000;0,0632;0,0299;0,0182;0,0196;0,0187
0.00030000507831573486;0.00030000507831573486;0.0037407279014587402;0,0003;0,0002;0,0002;0,0002;0,0081;0,0099;0,0081;0,0096;0,0071;0,0059;0,0055;0,0887;0,3993;0,0887;0,0391;0,0349;0,0309;0,0272
0.00030000507831573486;0.00030000507831573486;0.0027024298906326294;0,0002;0,0002;0,0002;0,0002;0,0100;0,0100;0,0104;0,0080;0,0077;0,0077;0,0069;0,0954;0,3991;0,0954;0,0436;0,0381;0,0298;0,0264
0.0003000497817993164;0.0003000497817993164;0.003178715705871582;0,0001;0,0001;0,0001;0,0001;0,0101;0,0150;0,0101;0,0075;0,0068;0,0066;0,0064;0,0998;0,5991;0,0998;0,0506;0,0087;0,0433;0,0064
0.0006000101566314697;0.0006000101566314697;0.0033079683780670166;0,0004;0,0004;0,0003;0,0003;0,0106;0,0149;0,0106;0,0101;0,0090;0,0086;0,0082;0,1117;0,5980;0,1117;0,0444;0,0351;0,0288;0,0283
0.0006000101566314697;0.0006000101566314697;0.0037755966186523438;0,0004;0,0004;0,0003;0,0003;0,0117;0,0150;0,0117;0,0091;0,0083;0,0082;0,0074;0,1178;0,5976;0,1178;0,0684;0,0555;0,0404;0,0368
0.0006000101566314697;0.0006000101566314697;0.002963542938232422;0,0003;0,0003;0,0002;0,0002;0,0119;0,0149;0,0119;0,0105;0,0107;0,0099;0,0095;0,1191;0,3997;0,1191;0,0435;0,0054;0,0369;0,0016
0.0006000101566314697;0.0006000101566314697;0.003831326961517334;0,0004;0,0004;0,0004;0,0004;0,0119;0,0149;0,0119;0,0086;0,0081;0,0083;0,0069;0,1211;0,3992;0,1211;0,0613;0,0431;0,0409;0,0344
0.0006000101566314697;0.0006000101566314697;0.0030213743448257446;0,0003;0,0003;0,0002;0,0002;0,0122;0,0148;0,0122;0,0082;0,0078;0,0077;0,0067;0,1443;0,3988;0,1443;0,0582;0,0496;0,0408;0,0372
0.0006000101566314697;0.0006000101566314697;0.0025232434272766113;0,0004;0,0003;0,0003;0,0003;0,0131;0,0149;0,0131;0,0112;0,0109;0,0091;0,0092;0,1452;0,3981;0,1452;0,0443;0,0373;0,0407;0,0306
0.0006000101566314697;0.0006000101566314697;0.0030369162559509277;0,0004;0,0003;0,0003;0,0003;0,0132;0,0150;0,0132;0,0118;0,0119;0,0112;0,0107;0,1471;0,5923;0,1471;0,0390;0,0399;0,0327;0,0299
0.0006000101566314697;0.0006000101566314697;0.0029374361038208008;0,0003;0,0003;0,0003;0,0003;0,0155;0,0196;0,0155;0,0131;0,0108;0,0102;0,0097;0,1757;0,5979;0,1757;0,0700;0,0683;0,0631;0,0600
0.0006000101566314697;0.0006000101566314697;0.0036324113607406616;0,0005;0,0005;0,0005;0,0004;0,0156;0,0198;0,0156;0,0114;0,0102;0,0091;0,0086;0,1803;0,3994;0,1803;0,0677;0,0495;0,0482;0,0407
0.0006000101566314697;0.0006000101566314697;0.003090411424636841;0,0004;0,0004;0,0004;0,0004;0,0156;0,0199;0,0156;0,0152;0,0146;0,0134;0,0133;0,2032;0,5978;0,2032;0,0615;0,0634;0,0486;0,0446
0.0006000101566314697;0.0006000101566314697;0.003419339656829834;0,0003;0,0003;0,0003;0,0003;0,0161;0,0199;0,0161;0,0112;0,0130;0,0122;0,0110;0,2326;0,9645;0,2326;0,0638;0,0496;0,0397;0,0443
0.0006000995635986328;0.0006000995635986328;0.004199564456939697;0,0005;0,0004;0,0004;0,0004;0,0163;0,0199;0,0163;0,0152;0,0037;0,0132;0,0128;0,2377;0,9941;0,2377;0,1105;0,0951;0,0733;0,0619
0.0006000995635986328;0.0006000995635986328;0.004410743713378906;0,0006;0,0006;0,0005;0,0005;0,0167;0,0199;0,0167;0,0151;0,0138;0,0125;0,0113;0,2620;0,7808;0,2620;0,0694;0,0462;0,0412;0,0379
0.0006000995635986328;0.0006000995635986328;0.004023075103759766;0,0004;0,0003;0,0003;0,0003;0,0174;0,0197;0,0174;0,0134;0,0135;0,0127;0,0108;0,2628;0,7975;0,2628;0,0787;0,0656;0,0567;0,0596
0.0006000995635986328;0.0006000995635986328;0.0037283003330230713;0,0005;0,0005;0,0004;0,0004;0,0183;0,0199;0,0183;0,0152;0,0147;0,0134;0,0130;0,2640;0,9925;0,2640;0,1202;0,1101;0,0846;0,0733
0.0006000995635986328;0.0006000995635986328;0.005916863679885864;0,0005;0,0005;0,0004;0,0004;0,0186;0,0199;0,0186;0,0112;0,0105;0,0095;0,0097;0,2853;0,9901;0,2853;0,0689;0,0655;0,0514;0,0442
0.0006000995635986328;0.0006000995635986328;0.006448850035667419;0,0005;0,0004;0,0004;0,0004;0,0196;0,0199;0,0196;0,0148;0,0138;0,0126;0,0122;0,2867;0,9958;0,2867;0,1532;0,1227;0,1444;0,1144
0.0006000995635986328;0.0006000995635986328;0.002747148275375366;0,0003;0,0003;0,0003;0,0003;0,0199;0,0199;0,0214;0,0185;0,0155;0,0144;0,0135;0,2969;0,5948;0,2969;0,0600;0,0504;0,0541;0,0412
0.0009000152349472046;0.0009000152349472046;0.0051978230476379395;0,0006;0,0005;0,0005;0,0005;0,0199;0,0199;0,0202;0,0170;0,0148;0,0156;0,0148;0,3050;1,1677;0,3050;0,1352;0,0794;0,0746;0,0727
0.0009000152349472046;0.0009000152349472046;0.004110053181648254;0,0005;0,0004;0,0004;0,0004;0,0209;0,0248;0,0209;0,0193;0,0192;0,0160;0,0154;0,3066;0,7957;0,3066;0,0872;0,0760;0,0635;0,0514
0.0009000152349472046;0.0009000152349472046;0.007030695676803589;0,0007;0,0006;0,0006;0,0006;0,0214;0,0290;0,0214;0,0111;0,0116;0,0110;0,0098;0,3072;0,7980;0,3072;0,0872;0,0882;0,0712;0,0631
0.0009000152349472046;0.0009000152349472046;0.005443185567855835;0,0006;0,0006;0,0005;0,0005;0,0218;0,0249;0,0218;0,0166;0,0165;0,0163;0,0152;0,3138;0,7966;0,3138;0,0766;0,0631;0,0562;0,0484
0.0009000152349472046;0.0009000152349472046;0.0037857890129089355;0,0005;0,0005;0,0005;0,0005;0,0227;0,0249;0,0227;0,0178;0,0178;0,0167;0,0160;0,3156;0,9931;0,3156;0,1172;0,0911;0,0801;0,0784
0.0009000152349472046;0.0009000152349472046;0.005943417549133301;0,0006;0,0006;0,0006;0,0005;0,0236;0,0247;0,0236;0,0148;0,0139;0,0128;0,0130;0,3225;0,7957;0,3225;0,0931;0,0695;0,0577;0,0557
0.0009000152349472046;0.0009000152349472046;0.004639387130737305;0,0006;0,0005;0,0005;0,0005;0,0242;0,0249;0,0242;0,0211;0,0208;0,0197;0,0190;0,3269;0,5972;0,3269;0,0611;0,0544;0,0451;0,0432
0.0009000152349472046;0.0009000152349472046;0.005102634429931641;0,0005;0,0005;0,0004;0,0004;0,0248;0,0248;0,0270;0,0258;0,0220;0,0209;0,0186;0,3270;0,7959;0,3270;0,0885;0,0772;0,0654;0,0063
0.0009000152349472046;0.0009000152349472046;0.004679977893829346;0,0007;0,0007;0,0006;0,0006;0,0249;0,0249;0,0255;0,0228;0,0224;0,0202;0,0193;0,3305;0,5990;0,3305;0,0067;0,0819;0,0876;0,0770
0.0009000152349472046;0.0009000152349472046;0.005059391260147095;0,0007;0,0006;0,0006;0,0005;0,0249;0,0296;0,0249;0,0158;0,0131;0,0124;0,0114;0,3501;1,1815;0,3501;0,1776;0,1522;0,1207;0,0992
0.0009000152349472046;0.0009000152349472046;0.0044367387890815735;0,0006;0,0006;0,0006;0,0006;0,0252;0,0296;0,0252;0,0176;0,0180;0,0149;0,0152;0,3619;0,9880;0,3619;0,0627;0,0576;0,0440;0,0465
0.0009001493453979492;0.0009001493453979492;0.0044980645179748535;0,0005;0,0005;0,0004;0,0004;0,0255;0,0296;0,0255;0,0230;0,0197;0,0177;0,0190;0,3639;0,7981;0,3639;0,0071;0,0021;0,0747;0,0156
0.0009001493453979492;0.0009001493453979492;0.014986783266067505;0,0006;0,0005;0,0005;0,0004;0,0258;0,0287;0,0258;0,0139;0,0140;0,0111;0,0109;0,3763;1,1652;0,3763;0,1416;0,1019;0,1093;0,0955
0.0009001493453979492;0.0009001493453979492;0.0025281310081481934;0,0005;0,0005;0,0004;0,0004;0,0262;0,0297;0,0262;0,0241;0,0221;0,0190;0,0188;0,3855;0,7955;0,3855;0,0718;0,0620;0,0489;0,0389
0.0009001493453979492;0.0009001493453979492;0.004597902297973633;0,0007;0,0006;0,0006;0,0006;0,0262;0,0297;0,0262;0,0193;0,0181;0,0171;0,0158;0,3921;1,5697;0,3921;0,2061;0,1833;0,1498;0,1097
0.0009001493453979492;0.0009001493453979492;0.006546318531036377;0,0008;0,0007;0,0007;0,0006;0,0269;0,0296;0,0269;0,0167;0,0159;0,0160;0,0151;0,4049;0,7968;0,4049;0,0965;0,0803;0,0691;0,0666
0.0009001493453979492;0.0009001493453979492;0.0060472190380096436;0,0006;0,0006;0,0005;0,0005;0,0274;0,0299;0,0274;0,0265;0,0233;0,0232;0,0221;0,4177;0,9931;0,4177;0,1252;0,1047;0,0939;0,0819
