train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial
72,6900;2,3789;81,2700;1,3756;68,1737;38,1800
71,2820;2,4062;81,6800;1,3660;69,3421;36,7000
74,3820;2,4029;81,5900;1,3650;68,7526;39,2300
73,3820;2,3964;81,4600;1,4075;68,0684;33,8300
72,4040;2,4477;82,0000;1,3777;68,6053;35,3700
71,5520;2,4749;82,0900;1,3729;69,0211;34,6300
72,0700;2,4137;81,9800;1,3631;69,1789;36,3400
74,8060;2,3735;81,6200;1,3671;69,0000;36,7100
70,3240;2,5160;82,1300;1,3650;69,8263;35,7900
73,7240;2,3997;82,0700;1,3662;69,3211;36,6200
72,5360;2,3784;81,9900;1,3637;69,4158;37,5000
72,6900;2,3901;81,8500;1,3834;69,4474;33,7600
69,7160;2,5110;82,0100;1,3670;69,3526;34,5400
72,0060;2,3980;82,0800;1,3581;68,7789;38,1100
70,9100;2,4367;82,0800;1,3607;69,3368;36,2900
72,5980;2,4271;81,9800;1,3630;69,3684;37,0500
73,0880;2,4262;82,0300;1,3636;69,4789;36,5000
73,4640;2,4436;82,0000;1,3856;69,4053;33,4500
73,8800;2,3658;82,3600;1,3660;69,2263;33,9400
73,3480;2,4216;82,0500;1,3606;69,3632;36,1900
69,9620;2,5723;82,0900;1,3907;69,3526;33,0800
68,8100;2,5082;82,1600;1,3559;69,3632;36,1600
75,6340;2,3659;82,4800;1,3551;69,4158;36,7800
71,5660;2,4503;82,2200;1,3688;69,2263;35,4900
71,3920;2,4776;82,1700;1,3689;69,4211;35,6900
74,0820;2,3578;82,3800;1,3450;69,4632;38,2100
73,9220;2,4070;82,1000;1,3747;68,7053;34,7100
74,5200;2,3484;82,1400;1,3501;69,6421;38,5300
73,6820;2,3199;82,0000;1,3679;69,6105;34,8600
73,7520;2,3938;82,3400;1,3707;69,7421;34,2100
70,8880;2,4798;82,2000;1,3594;69,6263;36,7100
71,7360;2,4590;82,0400;1,3598;69,4421;37,6000
74,7260;2,3580;82,3100;1,3584;69,7316;36,4700
73,3800;2,3998;82,2000;1,3696;69,2526;34,7900
73,0400;2,4169;82,4300;1,3560;69,3526;37,9200
71,2280;2,4576;82,4300;1,3579;69,3737;37,0100
70,1100;2,5066;82,1600;1,3765;69,8158;33,4400
73,8840;2,3404;82,3000;1,3658;69,4000;34,6600
72,5060;2,4359;82,1800;1,3600;69,6579;35,4700
